appid,Name,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022
496360.0,RC Racing Off Road 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497180.0,Street Legal Racing: Redline v2.3.1,30.27,26.34,28.44,27.67,30.66,25.76,26.61,28.67,39.41,40.34,37.41,30.22,30.9,29.58,38.51,39.31,32.64,27.24,28.58,27.34,27.78,27.64,31.11,27.59,28.42,26.15,27.24,25.21,21.79,20.88,19.85,23.55,23.7,22.84,21.31,21.47,26.09,23.51,20.24,21.74,23.1,21.68,22.24,20.0,20.95,20.88,21.76,25.71
499210.0,Road Rage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500110.0,Glider Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500680.0,Jockey Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500750.0,GI Racing 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501020.0,Super Pixel Racers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501220.0,Space Ribbon - Slipstream to the Extreme,,,0.45,0.26,0.52,0.22,0.22,0.65,0.31,0.12,0.06,0.04,0.48,0.55,0.24,0.25,0.54,0.26,0.2,0.21,0.12,0.06,0.39,0.1,0.17,0.37,0.22,0.1,0.15,0.21,0.17,0.57,0.17,0.38,0.14,0.19,0.1,0.14,0.2,0.16,0.9,0.42,1.26,0.44,9.08,0.77,0.74,0.94
501850.0,DCR: Drive.Crash.Repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501870.0,HOVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502350.0,ATV Quadracer Ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504460.0,Team Racing League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504500.0,Hover Havoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504810.0,MXGP2 - The Official Motocross Videogame Compact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505120.0,Valentino Rossi The Game Compact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506550.0,RollerForce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506590.0,Sky Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507030.0,Bicyclism EP,,,,,,,,,,,,,,,,,,0.12,0.11,0.09,0.02,0.04,3.86,0.67,0.28,0.17,0.15,0.08,0.16,0.1,0.1,0.08,0.3,0.11,0.05,0.06,0.05,0.06,0.03,0.02,0.01,0.05,0.03,0.03,0.05,0.02,0.02,0.08
508450.0,NASCAR Heat Evolution,1.25,0.52,0.47,0.51,0.39,0.4,0.45,0.52,0.37,0.71,0.65,0.48,1.37,2.37,2.47,2.39,2.47,1.98,2.82,1.42,1.31,1.57,1.58,1.6,1.45,1.69,1.29,1.65,1.47,2.22,1.64,1.16,1.66,1.3,1.9,1.63,1.75,1.66,1.92,1.65,2.27,2.34,1.92,1.42,1.28,1.73,1.62,1.64
508930.0,Mini Z Racers Turbo,,,,,,,,,,,,,,,0.07,0.03,0.24,0.1,0.05,0.03,0.03,0.27,0.15,0.1,0.03,0.05,0.01,0.05,0.07,0.06,0.04,0.05,0.05,0.07,0.02,0.27,0.02,0.08,0.02,0.16,0.01,0.01,0.01,1.79,1.01,0.53,1.61,1.63
508980.0,Crashday Redline Edition,8.1,8.63,6.63,4.59,6.18,6.27,7.63,7.7,5.28,4.07,4.73,6.07,6.25,4.92,6.16,11.33,8.23,7.93,7.36,7.28,4.74,4.51,5.77,6.42,7.46,7.26,7.23,4.77,6.22,4.62,5.21,5.03,6.05,5.99,6.94,6.79,7.55,9.26,5.0,5.98,4.66,7.57,6.01,5.37,4.85,4.35,6.35,7.09
509130.0,RC-AirSim - RC Model Airplane Flight Simulator,0.1,0.16,0.58,0.17,0.12,0.21,0.23,0.28,0.23,0.83,0.6,0.4,0.3,0.35,0.62,0.34,0.3,0.25,0.38,0.55,0.73,0.34,0.89,1.51,1.23,1.61,1.13,1.43,0.94,0.27,0.68,1.22,1.67,1.46,0.92,1.04,1.24,1.06,1.08,1.47,1.46,1.64,1.68,1.42,1.32,1.34,1.48,1.29
509250.0,TO THE TOP,9.12,7.53,5.32,7.82,3.74,4.49,8.77,10.44,4.71,3.66,4.16,3.75,4.59,4.34,4.49,3.4,2.38,2.02,2.72,4.16,2.86,2.47,2.71,2.82,2.92,3.23,2.62,2.75,2.54,2.16,2.22,3.11,2.78,2.16,2.03,2.36,2.82,2.97,2.33,1.94,1.96,1.99,1.57,1.99,1.29,1.98,2.15,2.11
509420.0,Riding Club Championships,15.7,14.67,14.28,14.39,13.88,12.77,12.36,13.27,11.54,14.05,15.52,15.17,13.92,12.55,19.82,22.99,18.17,15.97,14.75,13.76,13.19,15.04,18.93,19.93,19.21,17.68,18.46,17.09,15.49,16.07,15.24,15.51,13.42,15.23,15.35,15.79,19.64,15.39,12.81,10.12,9.56,9.91,10.06,8.9,8.54,8.87,10.67,9.88
509440.0,God Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.17,0.02,0.17,0.0,0.57,0.95,0.89,0.87,0.95,0.82,0.89,0.95,0.7,0.87
509820.0,Super Grav,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.1,0.02,0.08,0.03,0.01,0.02,0.01,0.02,0.03,0.06,0.07,0.01,0.01,0.04,0.01,0.03,0.06,0.21,0.04,0.04,0.01,0.07
512750.0,One Giant Leap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513240.0,Birdtual Reality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.02,0.0,0.01
513300.0,Schacht,,,,,,,,,,,,,,,,,0.33,0.24,0.14,0.12,0.19,0.33,0.1,0.25,0.08,0.09,0.06,0.02,0.11,0.16,0.08,0.11,0.05,0.02,0.09,0.07,0.15,0.04,0.02,0.05,0.04,0.04,0.02,0.01,0.01,0.06,0.22,0.01
513690.0,Danger Zone 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513930.0,J.U.R : Japan Underground Racing,0.2,0.19,0.13,0.12,0.02,0.07,0.09,0.04,0.13,0.02,0.01,0.01,0.05,0.03,0.07,0.07,0.05,0.03,0.01,0.03,0.05,0.04,0.03,0.04,0.02,0.01,0.02,111.36,1.2,0.54,0.79,0.46,0.28,1.05,13.44,17.02,0.67,1.48,8.93,3.27,5.9,13.37,28.02,3.77,10.89,12.39,15.42,32.48
514370.0,DragonBlast VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514460.0,Cyberline Racing,,3.64,1.76,0.87,0.75,0.38,0.17,0.33,0.24,0.2,0.42,0.15,1.05,0.3,0.42,0.28,0.25,0.29,0.24,0.12,0.14,0.24,0.25,0.08,0.19,0.19,0.21,0.07,0.14,0.38,0.05,0.02,0.36,0.12,1.22,2.03,2.43,2.58,12.31,4.79,4.38,2.73,46.13,3.08,6.43,0.82,33.5,29.29
514530.0,Rally Racers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514920.0,Crash Wheels,6.77,4.34,2.62,2.91,2.47,2.9,5.22,3.3,2.6,2.51,3.79,3.57,5.46,2.38,2.73,6.21,3.5,2.71,4.76,2.53,2.52,3.04,3.5,3.43,2.32,3.33,2.05,1.91,3.07,3.01,11.9,2.3,1.5,4.16,10.15,12.26,16.08,23.55,2.36,2.43,3.46,25.38,10.55,2.8,1.44,29.69,1.69,1.97
514970.0,Drive Megapolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515220.0,F1™ 2017,215.73,198.25,258.62,286.35,272.34,278.59,233.6,199.95,188.55,164.08,147.69,128.96,92.79,91.86,192.83,221.13,189.2,163.54,194.0,151.64,128.08,117.53,129.81,151.53,113.26,89.63,106.62,124.65,120.49,108.05,124.22,113.79,114.22,115.1,115.23,153.2,136.06,102.59,89.1,93.34,76.67,79.83,71.78,57.49,48.63,51.76,49.54,38.21
516580.0,DYSTORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516750.0,My Summer Car,488.44,496.75,418.05,562.03,619.03,463.53,632.74,539.63,440.75,548.11,616.59,637.71,684.58,546.2,827.28,935.92,702.36,671.79,619.25,637.67,602.26,639.22,692.09,677.13,870.02,874.61,845.5,873.24,744.55,657.35,692.92,753.35,684.78,784.71,682.53,674.1,889.12,893.66,710.91,781.89,794.73,726.26,817.93,1091.95,956.43,832.01,816.24,1152.85
517710.0,Redout: Enhanced Edition,52.91,18.7,15.55,11.24,13.25,16.66,22.11,13.54,13.12,10.76,9.94,12.64,21.39,9.57,11.26,28.15,26.3,15.3,20.59,11.91,13.39,9.87,12.13,13.47,14.67,10.61,11.07,9.24,8.36,9.39,8.38,7.5,6.51,6.59,7.49,10.12,9.45,7.54,7.0,9.01,16.99,12.43,9.56,6.15,5.32,4.65,5.53,8.22
520010.0,Climbey,11.95,11.38,9.63,7.4,8.73,11.89,15.21,13.78,13.39,10.98,9.56,13.39,21.63,10.61,8.5,6.61,6.94,9.06,10.18,6.98,7.38,8.81,5.33,5.17,5.97,6.2,4.03,4.75,3.96,5.36,6.04,4.85,4.39,3.63,2.8,2.76,3.29,2.21,2.0,1.98,2.47,2.62,4.13,2.54,2.11,1.73,1.51,1.47
520380.0,Camper Jumper Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520860.0,Impulse of War,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520940.0,MX vs ATV All Out,16.1,13.4,12.43,13.14,15.71,15.38,29.01,24.01,18.19,15.7,17.96,20.64,16.88,15.28,17.81,22.26,27.86,22.92,25.37,20.56,26.98,33.99,32.33,33.26,36.24,31.09,36.13,29.17,26.07,37.54,36.65,32.72,39.68,32.28,45.39,36.32,37.35,29.12,32.57,33.25,35.09,34.73,32.05,24.2,19.15,22.08,22.58,23.18
520950.0,DRIFT21,,,,,,,,,,,,,,,,,62.19,27.36,12.54,11.52,22.2,17.41,18.86,13.51,12.68,11.99,10.82,9.37,9.58,82.66,54.99,36.64,59.09,48.51,25.39,53.83,33.86,23.0,44.44,46.23,36.37,30.95,24.83,20.2,26.54,22.57,20.68,27.08
523570.0,Across Flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523870.0,Breaking Fast,,,,,,,,,,,,,,,,,,,,,0.05,0.22,0.09,0.01,0.05,0.13,0.8,1.6,0.32,0.16,0.09,0.6,0.15,1.14,0.47,0.17,0.76,0.4,0.48,0.51,0.27,0.09,0.08,0.06,0.05,0.08,0.04,0.04
525760.0,Awesome Obstacle Challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526920.0,SQUAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528900.0,Multirotor Sim 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532170.0,WaveLand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533120.0,VCB: Why City (Beta Version),2.95,2.24,2.73,1.9,2.3,3.04,4.81,4.94,4.13,20.95,12.24,19.62,11.61,13.35,15.48,6.06,2.09,30.73,15.77,24.39,7.21,6.45,4.43,21.07,6.07,54.51,10.32,51.45,26.82,1.97,4.46,0.69,7.02,2.51,1.65,2.12,2.19,0.79,4.22,2.77,0.85,1.01,25.7,1.46,0.58,0.66,0.6,1.23
535280.0,Retro Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535850.0,Micro Machines World Series,1.66,2.49,1.98,2.22,2.83,1.89,2.71,1.18,1.34,1.62,1.58,1.35,1.06,1.37,2.16,2.38,1.63,1.98,3.3,3.54,3.01,2.18,1.95,2.06,1.92,3.01,2.16,3.14,2.48,2.42,4.0,3.66,2.18,1.86,1.87,1.84,1.67,2.28,2.08,3.19,2.21,2.11,1.54,1.82,1.6,1.17,1.32,3.26
536670.0,Fear Of Traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537170.0,4x4 Offroad Racing - Nitro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537340.0,Guts and Glory,29.92,18.01,13.29,12.2,14.87,13.69,15.24,9.52,8.09,8.8,8.55,10.69,10.67,11.92,10.12,11.16,23.88,10.65,10.44,11.07,6.7,8.32,14.38,17.37,14.2,15.39,9.95,13.34,8.42,11.12,10.13,8.22,8.13,20.46,14.73,12.91,13.65,10.12,8.07,8.42,7.55,8.13,7.94,9.31,9.14,7.91,7.03,10.83
537660.0,Brumm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.13,0.03,0.06,0.01,0.1,0.01,0.01,0.05,0.01
539560.0,Vienna Automobile Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539640.0,Racecar.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539720.0,Razortron 2000,16.64,9.72,6.8,1.69,3.59,5.66,10.61,1.57,2.01,1.38,4.01,7.64,13.03,2.49,3.45,11.72,6.73,17.6,35.03,2.88,9.96,5.15,23.16,72.83,17.21,8.52,61.03,9.37,42.1,25.96,41.7,3.22,22.34,17.96,43.97,47.95,40.48,31.46,59.42,47.31,40.63,140.15,83.2,6.08,7.44,15.77,20.48,49.55
541380.0,PhysDrive,0.79,3.0,0.19,5.67,0.13,1.41,2.06,0.14,0.07,0.04,1.38,0.67,0.11,0.02,0.34,0.09,0.37,1.1,1.57,0.12,0.08,0.18,0.3,0.21,1.4,4.71,0.18,2.43,3.75,3.07,65.23,13.49,5.95,9.31,22.45,4.27,10.44,10.55,26.54,11.02,6.83,4.74,9.3,22.3,26.16,2.6,7.14,7.19
542570.0,RunVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542780.0,Drift GEAR Racing Free,1.73,1.86,1.05,0.97,0.82,0.77,0.87,0.54,0.56,0.36,0.27,0.26,0.31,0.24,0.37,0.41,0.75,0.45,0.38,0.59,0.36,0.23,0.26,0.23,0.29,0.6,0.47,0.71,0.98,0.75,0.3,1.27,1.3,0.83,0.54,0.22,0.9,0.34,1.19,1.15,0.96,1.11,1.01,1.02,1.1,1.45,1.29,1.26
542790.0,RacetronicVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544310.0,Jumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544370.0,Dead Hand Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546610.0,Acro Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547360.0,BREAK ARTS II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547410.0,Peak Angle: Drift Online,21.27,14.92,18.52,16.41,16.1,10.96,10.77,8.35,9.8,9.9,8.28,8.21,5.97,5.86,4.56,3.16,3.09,2.23,3.38,2.07,3.08,2.51,2.18,2.54,2.57,2.33,1.42,2.29,1.48,1.19,1.38,1.27,1.24,1.5,1.98,1.33,1.49,2.25,1.87,2.01,1.93,2.59,1.49,1.19,1.19,1.44,1.76,1.02
548360.0,VR RunningJoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.37,0.26,0.19,0.12,1.32,0.33,0.12,0.26,0.29,0.06,0.01,0.02,0.0,0.01,0.02,0.02
548450.0,Foreveracers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549280.0,Quiz Night Tonight!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550320.0,art of rally,,,,,,,,,,,,,,,,,,,,,242.1,130.82,87.19,94.25,79.35,61.35,47.39,39.36,34.91,41.19,49.24,68.93,43.26,33.98,33.22,34.98,37.13,31.61,23.12,25.35,32.5,30.92,31.07,27.81,35.96,34.16,35.4,38.31
550600.0,Sphere Complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550870.0,Tricky Trail RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552920.0,Sailaway - The Sailing Simulator,42.24,39.27,34.44,37.16,32.11,38.56,38.33,41.31,40.84,37.36,58.3,45.03,45.75,42.83,53.07,78.81,69.17,54.05,53.1,53.83,51.57,46.58,59.59,52.77,56.8,52.12,43.25,42.34,34.73,33.15,31.44,35.49,33.69,33.14,38.52,34.25,35.87,29.49,24.58,22.39,23.18,22.92,23.73,25.06,21.24,25.26,29.71,23.14
553110.0,Alpine Ski VR,,,,,,,,,,,,,0.74,0.57,0.81,0.3,0.28,0.18,0.53,1.08,1.34,0.87,0.18,0.14,0.29,0.43,0.72,0.09,0.08,0.04,0.39,0.1,0.08,0.21,0.1,0.16,0.21,0.15,0.15,0.1,0.06,0.11,0.26,0.08,0.07,0.15,1.04,1.14
553290.0,Drift King: Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556230.0,Off-Road Paradise: Trial 4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556720.0,Off-Road Super Racing,0.66,0.42,0.52,0.28,0.36,0.28,0.31,0.29,0.54,0.35,0.25,0.42,0.12,0.13,0.19,0.23,0.45,0.12,0.11,0.16,0.09,0.12,0.15,0.12,0.14,0.1,0.08,0.06,0.04,0.41,0.43,0.72,0.38,0.38,0.74,0.77,0.94,0.68,0.92,2.03,1.31,1.21,1.33,2.14,2.34,1.56,1.32,2.15
556960.0,Lost Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558260.0,Gravel,3.15,2.7,2.86,2.84,2.72,2.21,1.72,1.9,2.59,2.4,1.89,2.2,2.62,2.18,1.53,3.02,1.91,3.86,3.86,2.64,2.58,2.89,2.63,5.93,3.9,3.4,2.74,4.34,2.29,3.01,5.44,2.34,4.87,5.16,3.81,7.72,4.9,3.51,1.85,6.39,4.51,4.12,3.0,4.23,2.28,2.3,6.23,4.13
559870.0,PAKO - Car Chase Simulator,,,,,,,,0.02,2.37,0.84,0.58,0.32,0.12,0.28,0.34,0.37,0.14,1.66,0.68,2.41,1.11,0.65,0.62,0.31,0.52,0.38,0.52,0.39,0.38,0.16,0.27,0.27,0.19,0.16,0.15,0.12,0.13,0.22,0.37,0.12,0.11,0.57,0.23,0.21,1.71,7.08,2.03,9.26
559960.0,Power Hover,0.21,2.24,0.33,1.47,0.47,1.44,0.29,0.29,0.45,1.82,0.66,0.66,0.99,0.24,0.62,0.45,1.37,1.12,0.32,1.42,0.36,1.56,1.0,0.59,1.41,1.44,0.67,0.24,5.07,0.66,11.38,1.18,4.92,1.26,6.64,15.76,7.41,1.34,2.86,16.2,16.19,11.08,3.53,5.41,3.59,11.63,23.1,7.63
560340.0,Tower Ascent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.03,0.01,0.12,0.01
561600.0,MXGP3 - The Official Motocross Videogame,16.27,12.18,11.41,10.16,13.08,13.25,12.14,12.63,10.32,9.96,9.41,8.35,7.51,7.01,13.14,12.23,12.24,9.44,10.62,8.05,8.4,13.35,20.75,13.06,10.06,8.04,15.33,9.38,18.16,11.0,10.11,13.87,10.78,12.08,13.93,10.56,9.25,11.64,9.26,8.52,13.99,9.93,11.53,10.44,7.81,8.05,10.93,9.48
561610.0,MotoGP™17,13.6,10.87,15.6,15.95,23.49,17.6,17.74,12.74,13.21,12.17,10.97,9.2,6.7,6.62,12.5,15.24,12.48,10.56,9.19,13.35,10.33,12.69,12.25,9.4,6.18,8.38,7.38,9.43,10.47,10.65,7.29,6.68,10.82,6.77,10.78,6.41,5.8,4.01,10.09,6.25,5.78,6.01,4.92,4.1,3.9,7.07,4.31,3.91
563680.0,DragonWingsVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565030.0,Blueshift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565390.0,Hyperun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565860.0,Tomato Way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566900.0,Wacky Wings VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567320.0,VThree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567430.0,Dodge Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07
569010.0,Island Racer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571080.0,FormulaNext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573070.0,BAFL - Brakes Are For Losers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575400.0,Try Hard Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576660.0,Snake Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577150.0,ICEBOX: Speedgunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.21,0.1,0.23,0.06,0.04,0.01,0.04,0.03,0.1,0.03,0.01,0.01,0.11,0.05,0.04,0.03
577990.0,Ignition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578190.0,Diesel Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580680.0,CYBER JOLT (VR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580820.0,Robot Soccer Challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581200.0,Nash Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581310.0,Riskers,,,,,,,,,,,,,,,,,0.01,0.01,0.57,0.16,0.13,0.33,0.09,0.15,0.08,0.06,0.07,0.08,0.03,0.09,0.05,0.07,0.07,0.06,0.03,0.03,0.04,0.09,0.04,0.07,0.01,2.23,0.92,0.32,0.61,0.28,3.63,1.47
582260.0,Extreme-G 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583150.0,KART CHASER : THE BOOST VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584640.0,SUPER CHICKEN JUMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.41,25.77,11.8,14.87,11.92,5.34,6.17,6.65,4.98,7.16,8.89,4.2,8.13,8.17,5.13,9.92
585420.0,Trailmakers,197.47,174.56,116.44,114.0,119.13,127.79,121.61,118.63,302.16,217.35,177.87,270.65,498.48,328.06,268.76,259.87,266.32,197.86,257.03,214.42,202.39,237.84,323.15,458.99,706.04,588.74,616.37,667.06,452.4,428.79,539.71,484.56,441.51,469.26,434.37,782.17,644.79,511.76,439.27,441.24,419.86,427.09,409.2,456.84,599.43,408.44,407.35,437.82
586060.0,JET HERO,,,,,,,,,,,,,,,,,,3.93,2.54,1.45,1.25,0.4,0.39,6.97,1.08,0.43,0.6,0.48,0.39,0.27,0.28,0.11,0.2,0.18,0.27,0.17,0.05,0.07,0.07,0.06,0.04,0.04,0.03,0.07,0.06,0.12,0.04,0.73
586130.0,Survival Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586980.0,MadOut2 BigCityOnline [CLOSED],73.92,63.34,85.59,80.38,69.82,101.01,96.05,105.06,80.37,69.87,82.24,88.4,94.79,105.92,122.06,180.54,149.14,113.76,113.81,113.19,89.27,49.61,57.83,56.14,54.63,49.94,46.18,38.94,40.42,41.28,47.99,55.19,44.36,45.26,47.61,51.23,57.31,54.49,47.42,45.39,45.02,44.34,44.66,47.02,43.21,42.28,42.55,45.57
587400.0,Snow Moto Racing Freedom,,,1.37,0.3,0.25,0.18,0.22,0.22,0.84,0.78,0.31,0.35,0.26,0.2,0.1,0.1,0.34,0.11,0.07,0.06,0.04,0.14,0.51,0.2,0.26,0.26,0.17,0.17,0.14,0.08,0.01,0.19,0.5,0.91,0.5,0.16,0.37,0.28,1.05,0.84,0.86,1.09,1.34,1.27,1.09,0.92,1.17,0.81
587420.0,Cart Racer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587540.0,Deliverace - Battle Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587770.0,4x4 Road Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.01,0.05,0.02,0.04,0.06,0.03,0.02,0.04,0.01,0.04,0.01,0.01,0.02
588120.0,Capsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588490.0,TrickStyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588630.0,Draw Rider 2,,,,,,,,,,,,,,0.39,0.06,0.08,0.07,0.08,0.03,0.07,0.06,0.08,0.04,0.1,0.04,0.04,0.23,0.23,0.07,0.03,0.1,0.07,0.05,0.02,0.06,0.04,0.19,3.22,6.14,1.26,0.49,0.35,0.32,0.19,0.37,0.65,0.76,0.16
588750.0,King Of Dirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589760.0,Revhead,3.4,3.53,4.08,4.45,2.91,6.01,5.26,3.79,3.46,3.01,3.03,8.39,5.81,6.62,7.33,19.06,6.74,5.96,5.25,3.72,6.89,8.16,9.07,7.75,6.43,11.56,12.22,8.91,8.36,9.52,6.87,4.89,4.66,4.43,4.49,5.17,6.04,5.23,4.25,8.8,10.88,9.14,6.99,6.35,4.37,4.31,3.51,8.62
